shipment_id,customer_id,origin_port,destination_port,container_type,booking_lead_days,transshipment_count,port_congestion_score,weather_risk_score,historical_delay_rate,carrier_reliability_score
TRN_02730,CUS_B,LAX,SHA,45HC,20,0,0.425,0.281,0.045,0.675
TRN_02731,CUS_D,RTM,LAX,40GP,14,3,0.525,0.135,0.312,0.553
TRN_02732,CUS_B,SGN,SIN,40GP,3,0,0.085,0.283,0.335,0.505
TRN_02733,CUS_A,HKG,LAX,40HC,12,2,0.017,0.497,0.215,0.924
TRN_02734,CUS_C,HKG,SIN,40GP,27,3,0.552,0.23,0.326,0.945
TRN_02735,CUS_D,SHA,LAX,40GP,2,2,0.41,0.375,0.396,0.671
TRN_02736,CUS_B,PUS,HAM,40HC,12,0,0.092,0.227,0.319,0.408
TRN_02737,CUS_C,LAX,LAX,20GP,4,3,0.549,0.077,0.215,0.801
TRN_02738,CUS_C,RTM,PUS,40GP,27,3,0.594,0.303,0.302,0.664
TRN_02739,CUS_D,HAM,LAX,40HC,14,0,0.244,0.176,0.085,0.464
TRN_02740,CUS_D,SHA,PUS,40GP,19,3,0.605,0.144,0.381,0.815
TRN_02741,CUS_C,SIN,HAM,45HC,29,0,0.647,0.112,0.186,0.953
TRN_02742,CUS_C,SGN,SGN,40GP,2,0,0.263,0.372,0.31,0.857
TRN_02743,CUS_A,RTM,SHA,45HC,15,2,0.642,0.641,0.14,0.823
TRN_02744,CUS_B,SIN,PUS,40HC,2,2,0.38,0.697,0.395,0.73
TRN_02745,CUS_D,HAM,RTM,45HC,23,0,0.576,0.192,0.505,0.747
TRN_02746,CUS_D,HKG,HKG,40HC,18,0,0.738,0.147,0.08,0.861
TRN_02747,CUS_C,SHA,SIN,45HC,13,2,0.153,0.445,0.134,0.611
TRN_02748,CUS_B,LAX,HKG,40HC,9,0,0.209,0.387,0.503,0.943
TRN_02749,CUS_A,SGN,HAM,45HC,6,3,0.794,0.353,0.217,0.543
TRN_02750,CUS_C,SIN,LAX,40HC,27,1,0.342,0.541,0.204,0.699
TRN_02751,CUS_A,PUS,RTM,40GP,1,3,0.451,0.545,0.071,0.893
TRN_02752,CUS_D,SHA,LAX,40GP,4,2,0.385,0.291,0.124,0.819
TRN_02753,CUS_B,SIN,SGN,45HC,11,1,0.174,0.3,0.101,0.409
TRN_02754,CUS_C,HKG,LAX,40GP,12,3,0.557,0.217,0.226,0.666
TRN_02755,CUS_A,SGN,RTM,45HC,27,0,0.471,0.164,0.395,0.916
TRN_02756,CUS_B,RTM,HAM,40HC,10,1,0.381,0.672,0.367,0.591
TRN_02757,CUS_A,PUS,PUS,40HC,10,3,0.128,0.376,0.191,0.651
TRN_02758,CUS_B,HAM,HKG,45HC,7,3,0.166,0.273,0.143,0.591
TRN_02759,CUS_D,HKG,SHA,45HC,11,3,0.282,0.338,0.47,0.8
TRN_02760,CUS_B,RTM,LAX,45HC,8,0,0.716,0.406,0.323,0.742
TRN_02761,CUS_D,HKG,SGN,20GP,21,1,0.722,0.255,0.357,0.643
TRN_02762,CUS_C,HKG,RTM,45HC,24,0,0.352,0.172,0.225,0.657
TRN_02763,CUS_B,HAM,PUS,40HC,22,3,0.102,0.077,0.4,0.815
TRN_02764,CUS_C,SHA,SHA,45HC,24,3,0.379,0.221,0.296,0.841
TRN_02765,CUS_B,SGN,PUS,45HC,18,3,0.355,0.169,0.061,0.654
TRN_02766,CUS_C,PUS,SGN,20GP,20,0,0.545,0.416,0.224,0.938
TRN_02767,CUS_B,SHA,RTM,40GP,10,1,0.598,0.329,0.379,0.761
TRN_02768,CUS_D,RTM,HAM,40GP,29,2,0.202,0.699,0.049,0.807
TRN_02769,CUS_A,LAX,SHA,20GP,28,1,0.121,0.52,0.46,0.899
TRN_02770,CUS_D,RTM,LAX,20GP,2,1,0.581,0.2,0.223,0.791
TRN_02771,CUS_C,PUS,PUS,20GP,11,3,0.493,0.473,0.209,0.69
TRN_02772,CUS_C,SIN,SIN,40HC,21,2,0.5,0.541,0.354,0.855
TRN_02773,CUS_B,LAX,SHA,40HC,9,2,0.069,0.353,0.399,0.685
TRN_02774,CUS_A,PUS,RTM,40GP,15,3,0.281,0.38,0.07,0.827
TRN_02775,CUS_B,RTM,SGN,40HC,25,2,0.185,0.244,0.308,0.99
TRN_02776,CUS_B,SGN,PUS,40HC,26,2,0.234,0.165,0.389,0.771
TRN_02777,CUS_A,HKG,SHA,40GP,28,3,0.19,0.107,0.107,0.734
TRN_02778,CUS_A,SIN,SHA,40HC,19,1,0.446,0.164,0.206,0.67
TRN_02779,CUS_C,SHA,HAM,45HC,28,3,0.063,0.133,0.267,0.824
TRN_02780,CUS_D,HAM,SHA,40GP,19,0,0.512,0.14,0.377,0.899
TRN_02781,CUS_D,HKG,SGN,40HC,16,0,0.266,0.163,0.061,0.893
TRN_02782,CUS_B,SGN,PUS,40GP,6,1,0.263,0.164,0.054,0.633
TRN_02783,CUS_D,HKG,LAX,40HC,26,1,0.702,0.033,0.496,0.897
TRN_02784,CUS_D,LAX,RTM,40GP,8,1,0.233,0.209,0.167,0.788
TRN_02785,CUS_A,HKG,SHA,45HC,6,3,0.285,0.183,0.304,0.579
TRN_02786,CUS_A,SIN,HKG,45HC,23,0,0.267,0.196,0.205,0.598
TRN_02787,CUS_B,HKG,SIN,40GP,26,0,0.852,0.546,0.256,0.685
TRN_02788,CUS_A,LAX,HKG,20GP,29,2,0.223,0.222,0.138,0.988
TRN_02789,CUS_B,SHA,LAX,40GP,22,0,0.438,0.45,0.193,0.847
TRN_02790,CUS_A,HKG,PUS,40GP,28,0,0.194,0.117,0.051,0.776
TRN_02791,CUS_B,RTM,HKG,45HC,12,3,0.196,0.397,0.292,0.929
TRN_02792,CUS_B,PUS,HAM,40GP,4,3,0.092,0.565,0.111,0.816
TRN_02793,CUS_A,HKG,HAM,45HC,8,3,0.205,0.075,0.369,0.649
TRN_02794,CUS_A,RTM,LAX,45HC,5,1,0.088,0.456,0.242,0.759
TRN_02795,CUS_C,SHA,PUS,40HC,23,0,0.253,0.27,0.247,0.816
TRN_02796,CUS_A,SIN,LAX,40HC,13,1,0.058,0.504,0.237,0.867
TRN_02797,CUS_B,SHA,SHA,40GP,13,0,0.399,0.439,0.18,0.736
TRN_02798,CUS_C,RTM,SIN,40GP,27,0,0.66,0.538,0.324,0.679
TRN_02799,CUS_D,HKG,HAM,45HC,29,3,0.399,0.525,0.38,0.817
TRN_02800,CUS_B,SIN,RTM,40HC,5,0,0.101,0.256,0.217,0.913
TRN_02801,CUS_A,SHA,HKG,40HC,25,0,0.326,0.303,0.242,0.808
TRN_02802,CUS_D,HAM,SGN,40HC,19,1,0.115,0.084,0.141,0.899
TRN_02803,CUS_D,RTM,HAM,40GP,23,0,0.141,0.309,0.206,0.928
TRN_02804,CUS_A,HAM,HAM,40HC,28,3,0.516,0.589,0.176,0.48
TRN_02805,CUS_D,HKG,RTM,40GP,10,3,0.199,0.599,0.309,0.827
TRN_02806,CUS_C,RTM,PUS,40GP,24,0,0.287,0.322,0.417,0.801
TRN_02807,CUS_B,SHA,PUS,45HC,21,3,0.758,0.733,0.234,0.554
TRN_02808,CUS_D,HKG,SGN,40HC,20,1,0.053,0.42,0.138,0.813
TRN_02809,CUS_C,SHA,HKG,45HC,22,1,0.627,0.161,0.331,0.942
TRN_02810,CUS_A,LAX,HKG,45HC,23,3,0.507,0.157,0.198,0.514
TRN_02811,CUS_C,LAX,SGN,20GP,12,2,0.661,0.601,0.529,0.534
TRN_02812,CUS_A,RTM,SGN,45HC,27,3,0.362,0.07,0.186,0.957
TRN_02813,CUS_B,PUS,HAM,45HC,3,1,0.757,0.516,0.317,0.579
TRN_02814,CUS_C,SIN,SGN,40HC,6,2,0.164,0.395,0.271,0.626
TRN_02815,CUS_B,SIN,LAX,40GP,22,1,0.557,0.181,0.366,0.727
TRN_02816,CUS_B,SIN,HAM,45HC,14,2,0.394,0.879,0.607,0.695
TRN_02817,CUS_C,HKG,PUS,40GP,9,3,0.015,0.303,0.135,0.77
TRN_02818,CUS_A,SGN,SIN,40GP,15,0,0.187,0.249,0.65,0.779
TRN_02819,CUS_C,SIN,LAX,40GP,4,2,0.447,0.292,0.158,0.732
TRN_02820,CUS_A,LAX,SIN,40HC,1,1,0.642,0.42,0.195,0.787
TRN_02821,CUS_A,SGN,HAM,40GP,2,2,0.863,0.657,0.139,0.699
TRN_02822,CUS_B,PUS,HKG,45HC,26,1,0.564,0.128,0.05,0.95
TRN_02823,CUS_D,SIN,HKG,45HC,10,1,0.387,0.328,0.216,0.593
TRN_02824,CUS_B,SIN,PUS,20GP,27,1,0.109,0.378,0.248,0.724
TRN_02825,CUS_D,SGN,PUS,40HC,15,2,0.058,0.142,0.266,0.67
TRN_02826,CUS_B,PUS,HAM,45HC,9,0,0.439,0.38,0.132,0.848
TRN_02827,CUS_C,SGN,RTM,40GP,2,1,0.358,0.238,0.238,0.52
TRN_02828,CUS_D,HAM,HKG,20GP,4,0,0.351,0.147,0.17,0.547
TRN_02829,CUS_C,SIN,HAM,40HC,17,1,0.533,0.598,0.212,0.732
TRN_02830,CUS_B,HKG,SIN,45HC,18,2,0.581,0.534,0.105,0.222
TRN_02831,CUS_C,HKG,LAX,40GP,26,2,0.052,0.316,0.149,0.516
TRN_02832,CUS_C,SGN,RTM,40GP,6,0,0.438,0.193,0.231,0.899
TRN_02833,CUS_A,SIN,PUS,40GP,18,3,0.575,0.307,0.252,0.781
TRN_02834,CUS_B,SHA,SIN,40HC,3,1,0.13,0.055,0.398,0.798
TRN_02835,CUS_B,SHA,SHA,45HC,16,3,0.029,0.604,0.497,0.515
TRN_02836,CUS_A,SHA,HAM,45HC,6,3,0.554,0.14,0.515,0.884
TRN_02837,CUS_A,HKG,SIN,40HC,7,0,0.623,0.264,0.224,0.774
TRN_02838,CUS_B,HAM,SIN,20GP,13,0,0.291,0.359,0.163,0.747
TRN_02839,CUS_A,RTM,LAX,40HC,13,2,0.23,0.733,0.13,0.801
TRN_02840,CUS_B,HKG,RTM,45HC,4,3,0.479,0.441,0.128,0.822
TRN_02841,CUS_B,SGN,LAX,40HC,18,1,0.283,0.438,0.158,0.954
TRN_02842,CUS_A,SHA,HKG,40GP,12,2,0.352,0.609,0.318,0.713
TRN_02843,CUS_A,LAX,SHA,40HC,26,2,0.061,0.284,0.059,0.917
TRN_02844,CUS_B,RTM,SHA,40GP,18,3,0.14,0.392,0.562,0.843
TRN_02845,CUS_B,SGN,HAM,40HC,26,3,0.504,0.283,0.482,0.968
TRN_02846,CUS_B,SIN,PUS,40HC,1,2,0.332,0.303,0.284,0.637
TRN_02847,CUS_B,HAM,SIN,40GP,14,3,0.592,0.357,0.07,0.855
TRN_02848,CUS_D,HKG,SGN,20GP,25,2,0.287,0.275,0.198,0.9
TRN_02849,CUS_D,LAX,PUS,45HC,6,1,0.105,0.316,0.534,0.744
TRN_02850,CUS_B,RTM,SHA,40HC,7,2,0.31,0.307,0.39,0.863
TRN_02851,CUS_D,RTM,LAX,40GP,21,2,0.453,0.386,0.546,0.741
TRN_02852,CUS_B,HAM,PUS,40HC,1,3,0.387,0.203,0.117,0.357
TRN_02853,CUS_B,SGN,HAM,40HC,28,0,0.832,0.163,0.172,0.646
TRN_02854,CUS_A,HKG,RTM,20GP,28,1,0.794,0.168,0.061,0.653
TRN_02855,CUS_A,PUS,HKG,40HC,28,0,0.681,0.091,0.158,0.506
TRN_02856,CUS_B,SIN,RTM,20GP,23,0,0.692,0.31,0.391,0.846
TRN_02857,CUS_A,SGN,SIN,40GP,29,0,0.711,0.238,0.487,0.733
TRN_02858,CUS_A,PUS,LAX,40HC,29,3,0.656,0.179,0.137,0.638
TRN_02859,CUS_A,HKG,SHA,20GP,8,1,0.236,0.192,0.156,0.583
TRN_02860,CUS_A,SIN,SHA,45HC,5,3,0.273,0.253,0.139,0.841
TRN_02861,CUS_C,HAM,LAX,40HC,25,2,0.438,0.409,0.265,0.873
TRN_02862,CUS_C,SHA,HKG,40HC,14,0,0.486,0.163,0.198,0.791
TRN_02863,CUS_D,HKG,HKG,20GP,2,1,0.652,0.32,0.038,0.477
TRN_02864,CUS_B,HAM,SGN,40HC,13,2,0.434,0.339,0.386,0.749
TRN_02865,CUS_B,PUS,PUS,45HC,1,2,0.31,0.313,0.133,0.75
TRN_02866,CUS_D,SIN,HAM,45HC,17,1,0.204,0.466,0.435,0.756
TRN_02867,CUS_D,PUS,SIN,45HC,20,0,0.413,0.643,0.377,0.736
TRN_02868,CUS_D,RTM,LAX,40HC,2,3,0.241,0.099,0.09,0.814
TRN_02869,CUS_D,HKG,HAM,45HC,4,2,0.24,0.69,0.455,0.736
TRN_02870,CUS_D,HKG,LAX,40GP,27,3,0.3,0.196,0.417,0.583
TRN_02871,CUS_A,SGN,SIN,20GP,12,1,0.183,0.302,0.528,0.738
TRN_02872,CUS_B,PUS,HKG,45HC,2,0,0.284,0.1,0.16,0.663
TRN_02873,CUS_C,RTM,HKG,45HC,1,1,0.398,0.208,0.048,0.874
TRN_02874,CUS_B,SGN,SGN,40GP,12,0,0.25,0.493,0.392,0.548
TRN_02875,CUS_B,LAX,SHA,20GP,3,2,0.735,0.388,0.373,0.928
TRN_02876,CUS_A,SGN,PUS,40GP,4,2,0.54,0.312,0.39,0.737
TRN_02877,CUS_C,HAM,SIN,40GP,7,0,0.493,0.136,0.52,0.755
TRN_02878,CUS_D,SIN,HAM,40GP,21,1,0.406,0.375,0.083,0.693
TRN_02879,CUS_A,PUS,HAM,40GP,17,1,0.131,0.788,0.12,0.749
TRN_02880,CUS_A,HAM,SGN,45HC,23,2,0.426,0.27,0.059,0.58
TRN_02881,CUS_A,SGN,LAX,45HC,10,3,0.639,0.307,0.066,0.859
TRN_02882,CUS_D,PUS,LAX,40GP,3,1,0.188,0.537,0.114,0.902
TRN_02883,CUS_A,SHA,LAX,40HC,17,1,0.131,0.139,0.209,0.693
TRN_02884,CUS_B,SGN,LAX,40GP,29,3,0.306,0.617,0.15,0.745
TRN_02885,CUS_D,HKG,SIN,40GP,19,3,0.198,0.293,0.211,0.621
TRN_02886,CUS_B,LAX,SGN,45HC,8,3,0.487,0.054,0.106,0.937
TRN_02887,CUS_B,HAM,HKG,40HC,1,0,0.325,0.34,0.407,0.729
TRN_02888,CUS_B,LAX,RTM,40HC,3,2,0.57,0.478,0.428,0.666
TRN_02889,CUS_D,SIN,SIN,20GP,25,3,0.048,0.406,0.17,0.9
TRN_02890,CUS_D,PUS,LAX,20GP,9,3,0.692,0.719,0.138,0.602
TRN_02891,CUS_A,SHA,SGN,40GP,2,0,0.361,0.575,0.333,0.995
TRN_02892,CUS_B,HKG,SGN,40HC,10,1,0.376,0.437,0.082,0.789
TRN_02893,CUS_A,HAM,SHA,20GP,26,3,0.493,0.356,0.225,0.804
TRN_02894,CUS_A,SIN,HKG,45HC,13,2,0.138,0.185,0.086,0.971
TRN_02895,CUS_A,SGN,SHA,20GP,29,0,0.49,0.45,0.109,0.761
TRN_02896,CUS_D,SIN,SIN,40GP,15,0,0.362,0.477,0.149,0.527
TRN_02897,CUS_D,LAX,LAX,45HC,27,3,0.448,0.181,0.141,0.821
TRN_02898,CUS_C,HKG,SGN,45HC,6,3,0.228,0.046,0.436,0.836
TRN_02899,CUS_D,LAX,SHA,40HC,16,0,0.219,0.466,0.156,0.85
TRN_02900,CUS_D,SHA,LAX,20GP,14,2,0.098,0.325,0.268,0.628
TRN_02901,CUS_A,SHA,HAM,20GP,23,2,0.308,0.563,0.278,0.649
TRN_02902,CUS_C,HKG,LAX,20GP,4,1,0.076,0.604,0.289,0.752
TRN_02903,CUS_D,SGN,SHA,40GP,6,1,0.614,0.249,0.09,0.63
TRN_02904,CUS_C,HKG,RTM,45HC,7,2,0.202,0.204,0.18,0.942
TRN_02905,CUS_D,RTM,SHA,45HC,28,0,0.579,0.228,0.243,0.751
TRN_02906,CUS_A,HAM,SGN,40HC,27,0,0.403,0.43,0.295,0.887
TRN_02907,CUS_A,SGN,HKG,40GP,1,0,0.601,0.279,0.143,0.733
TRN_02908,CUS_B,PUS,SGN,20GP,13,3,0.104,0.168,0.432,0.684
TRN_02909,CUS_A,RTM,PUS,45HC,16,0,0.349,0.181,0.368,0.903
TRN_02910,CUS_D,LAX,SIN,45HC,26,3,0.235,0.135,0.073,0.848
TRN_02911,CUS_C,PUS,RTM,20GP,14,1,0.344,0.654,0.208,0.82
TRN_02912,CUS_A,SHA,SGN,45HC,23,0,0.293,0.703,0.37,0.761
TRN_02913,CUS_A,SIN,HAM,40GP,24,2,0.368,0.214,0.278,0.681
TRN_02914,CUS_A,SIN,RTM,40GP,15,1,0.244,0.5,0.179,0.713
TRN_02915,CUS_A,PUS,SIN,40HC,22,1,0.395,0.141,0.214,0.889
TRN_02916,CUS_A,LAX,SHA,40HC,3,3,0.775,0.306,0.131,0.727
TRN_02917,CUS_C,LAX,SGN,40GP,10,2,0.422,0.441,0.222,0.807
TRN_02918,CUS_D,SHA,RTM,40HC,25,0,0.546,0.502,0.316,0.827
TRN_02919,CUS_C,SHA,HAM,45HC,5,0,0.167,0.378,0.229,0.601
TRN_02920,CUS_A,RTM,PUS,40GP,15,3,0.572,0.168,0.129,0.472
TRN_02921,CUS_A,RTM,SHA,45HC,24,2,0.484,0.598,0.468,0.866
TRN_02922,CUS_C,SIN,LAX,40GP,15,1,0.638,0.121,0.079,0.955
TRN_02923,CUS_A,HAM,LAX,20GP,29,3,0.468,0.394,0.459,0.564
TRN_02924,CUS_A,SGN,SHA,20GP,25,0,0.206,0.803,0.139,0.854
TRN_02925,CUS_A,LAX,HAM,40GP,3,0,0.352,0.211,0.249,0.769
TRN_02926,CUS_C,RTM,HAM,20GP,16,1,0.531,0.442,0.174,0.757
TRN_02927,CUS_C,SGN,SGN,45HC,22,3,0.47,0.375,0.088,0.793
TRN_02928,CUS_C,SHA,RTM,20GP,22,3,0.723,0.43,0.067,0.624
TRN_02929,CUS_B,HKG,SIN,40HC,15,1,0.172,0.381,0.114,0.855
TRN_02930,CUS_B,SGN,HAM,40HC,12,2,0.229,0.449,0.09,0.747
TRN_02931,CUS_B,HAM,RTM,40GP,10,1,0.101,0.318,0.245,0.459
TRN_02932,CUS_D,PUS,SHA,40GP,11,3,0.381,0.383,0.047,0.804
TRN_02933,CUS_B,HKG,LAX,40HC,1,3,0.102,0.491,0.088,0.876
TRN_02934,CUS_A,SGN,HKG,40GP,25,0,0.245,0.719,0.178,0.879
TRN_02935,CUS_B,SIN,SHA,20GP,21,2,0.46,0.443,0.421,0.612
TRN_02936,CUS_C,SHA,HKG,40GP,9,0,0.219,0.226,0.526,0.848
TRN_02937,CUS_C,SIN,HAM,45HC,4,2,0.094,0.301,0.276,0.877
TRN_02938,CUS_A,SGN,HAM,45HC,16,1,0.267,0.386,0.25,0.871
TRN_02939,CUS_A,RTM,LAX,45HC,25,1,0.513,0.261,0.089,0.724
TRN_02940,CUS_B,SGN,HKG,20GP,29,1,0.212,0.112,0.347,0.646
TRN_02941,CUS_C,SIN,SGN,40GP,8,2,0.322,0.264,0.238,0.834
TRN_02942,CUS_D,HKG,SIN,40HC,13,3,0.22,0.271,0.017,0.823
TRN_02943,CUS_A,SHA,SGN,40GP,18,2,0.658,0.15,0.084,0.817
TRN_02944,CUS_D,RTM,HKG,20GP,18,3,0.445,0.209,0.604,0.925
TRN_02945,CUS_A,PUS,HAM,45HC,9,3,0.772,0.031,0.401,0.621
TRN_02946,CUS_D,SGN,LAX,20GP,24,0,0.569,0.235,0.011,0.758
TRN_02947,CUS_B,HAM,HAM,40HC,21,3,0.206,0.34,0.377,0.725
TRN_02948,CUS_A,RTM,HKG,40HC,25,0,0.219,0.231,0.256,0.592
TRN_02949,CUS_D,LAX,SIN,40HC,4,0,0.87,0.259,0.306,0.988
TRN_02950,CUS_C,LAX,SHA,20GP,20,0,0.382,0.778,0.227,0.862
TRN_02951,CUS_A,HAM,SIN,20GP,10,1,0.464,0.414,0.19,0.569
TRN_02952,CUS_C,RTM,HAM,40GP,23,0,0.655,0.341,0.2,0.85
TRN_02953,CUS_A,SIN,SGN,40HC,15,2,0.722,0.366,0.127,0.95
TRN_02954,CUS_D,PUS,LAX,45HC,16,2,0.284,0.29,0.412,0.715
TRN_02955,CUS_C,RTM,SGN,45HC,17,2,0.308,0.267,0.106,0.771
TRN_02956,CUS_D,LAX,LAX,40GP,7,3,0.534,0.239,0.365,0.783
TRN_02957,CUS_C,SIN,SIN,40GP,17,0,0.092,0.15,0.071,0.698
TRN_02958,CUS_B,SHA,LAX,20GP,26,3,0.353,0.538,0.214,0.953
TRN_02959,CUS_C,HKG,HAM,40HC,3,3,0.365,0.171,0.07,0.973
TRN_02960,CUS_A,SHA,HKG,20GP,5,0,0.525,0.427,0.311,0.89
TRN_02961,CUS_C,HAM,SIN,20GP,1,2,0.353,0.038,0.353,0.948
TRN_02962,CUS_A,HKG,SHA,20GP,14,1,0.544,0.236,0.039,0.703
TRN_02963,CUS_C,SHA,SGN,45HC,7,0,0.452,0.392,0.508,0.771
TRN_02964,CUS_A,HAM,RTM,40GP,18,2,0.702,0.457,0.337,0.752
TRN_02965,CUS_A,HKG,HAM,40HC,2,0,0.183,0.108,0.3,0.828
TRN_02966,CUS_A,HAM,HAM,40GP,4,0,0.291,0.259,0.162,0.504
TRN_02967,CUS_C,LAX,SGN,20GP,7,2,0.418,0.495,0.189,0.791
TRN_02968,CUS_A,SGN,HAM,45HC,20,0,0.626,0.128,0.178,0.539
TRN_02969,CUS_A,RTM,SIN,45HC,2,3,0.052,0.149,0.226,0.609
TRN_02970,CUS_B,HKG,SIN,45HC,16,0,0.43,0.189,0.387,0.927
TRN_02971,CUS_B,SHA,PUS,45HC,16,1,0.358,0.422,0.173,0.778
TRN_02972,CUS_D,SIN,PUS,40HC,10,1,0.374,0.358,0.254,0.723
TRN_02973,CUS_A,RTM,HKG,40HC,4,0,0.23,0.39,0.395,0.885
TRN_02974,CUS_C,HKG,LAX,40HC,21,2,0.432,0.138,0.222,0.837
TRN_02975,CUS_C,LAX,SHA,40HC,13,0,0.275,0.084,0.402,0.729
TRN_02976,CUS_B,SGN,RTM,45HC,18,0,0.286,0.657,0.014,0.621
TRN_02977,CUS_D,RTM,SHA,40GP,23,1,0.224,0.192,0.242,0.856
TRN_02978,CUS_C,LAX,PUS,40GP,1,1,0.384,0.073,0.065,0.767
TRN_02979,CUS_D,HAM,PUS,20GP,23,2,0.379,0.224,0.027,0.826
TRN_02980,CUS_D,LAX,RTM,45HC,3,0,0.151,0.455,0.218,0.613
TRN_02981,CUS_D,LAX,SGN,40HC,17,0,0.157,0.494,0.343,0.538
TRN_02982,CUS_B,LAX,SIN,20GP,3,0,0.178,0.578,0.16,0.878
TRN_02983,CUS_A,LAX,RTM,45HC,1,3,0.356,0.148,0.513,0.841
TRN_02984,CUS_C,HAM,SIN,45HC,12,2,0.452,0.47,0.107,0.855
TRN_02985,CUS_B,SGN,HKG,40HC,16,0,0.685,0.083,0.293,0.729
TRN_02986,CUS_B,SHA,PUS,40HC,10,2,0.744,0.078,0.08,0.841
TRN_02987,CUS_A,RTM,HAM,45HC,8,3,0.273,0.383,0.146,0.824
TRN_02988,CUS_D,SIN,HAM,20GP,6,3,0.199,0.332,0.161,0.858
TRN_02989,CUS_B,HAM,RTM,45HC,17,3,0.588,0.577,0.246,0.742
TRN_02990,CUS_C,PUS,PUS,45HC,12,0,0.516,0.131,0.084,0.645
TRN_02991,CUS_C,SHA,SGN,40GP,27,0,0.539,0.653,0.143,0.972
TRN_02992,CUS_D,SGN,SIN,20GP,13,3,0.673,0.472,0.403,0.857
TRN_02993,CUS_C,SHA,RTM,40HC,18,3,0.265,0.454,0.336,0.901
TRN_02994,CUS_A,HAM,HKG,40HC,28,0,0.299,0.113,0.124,0.689
TRN_02995,CUS_B,LAX,SIN,40HC,28,2,0.689,0.47,0.353,0.593
TRN_02996,CUS_B,LAX,SIN,20GP,15,2,0.185,0.6,0.251,0.78
TRN_02997,CUS_B,SIN,SGN,45HC,7,3,0.444,0.247,0.376,0.892
TRN_02998,CUS_C,SHA,SHA,45HC,12,0,0.82,0.679,0.197,0.727
TRN_02999,CUS_D,SGN,SGN,40GP,8,1,0.42,0.112,0.364,0.444
TRN_03000,CUS_A,RTM,SIN,20GP,15,2,0.47,0.132,0.129,0.756
TRN_03001,CUS_C,HAM,RTM,20GP,5,3,0.352,0.156,0.324,0.446
TRN_03002,CUS_B,SHA,PUS,20GP,12,3,0.459,0.084,0.133,0.837
TRN_03003,CUS_C,SGN,HKG,20GP,3,1,0.45,0.607,0.095,0.831
TRN_03004,CUS_A,HAM,PUS,20GP,29,1,0.222,0.095,0.092,0.897
TRN_03005,CUS_B,LAX,HKG,40HC,1,0,0.425,0.183,0.22,0.913
TRN_03006,CUS_C,SHA,LAX,40GP,26,1,0.39,0.125,0.02,0.757
TRN_03007,CUS_C,HKG,RTM,45HC,27,3,0.184,0.572,0.117,0.743
TRN_03008,CUS_A,HKG,PUS,45HC,28,0,0.658,0.435,0.249,0.91
TRN_03009,CUS_B,SGN,HAM,40HC,14,3,0.04,0.173,0.383,0.545
TRN_03010,CUS_B,LAX,SGN,40HC,23,1,0.234,0.172,0.736,0.751
TRN_03011,CUS_A,SIN,HAM,45HC,28,0,0.464,0.573,0.162,0.958
TRN_03012,CUS_B,SIN,PUS,40GP,25,2,0.399,0.295,0.348,0.83
TRN_03013,CUS_C,RTM,HAM,45HC,26,1,0.107,0.202,0.37,0.871
TRN_03014,CUS_B,SIN,PUS,20GP,15,2,0.167,0.636,0.157,0.725
TRN_03015,CUS_D,SGN,SGN,45HC,22,3,0.529,0.052,0.139,0.888
TRN_03016,CUS_C,SHA,LAX,40GP,7,0,0.354,0.111,0.045,0.7
TRN_03017,CUS_D,SIN,SHA,20GP,27,2,0.481,0.142,0.175,0.793
TRN_03018,CUS_D,LAX,HAM,20GP,14,1,0.838,0.163,0.142,0.741
TRN_03019,CUS_A,LAX,SIN,20GP,8,1,0.412,0.195,0.259,0.689
TRN_03020,CUS_C,SHA,SGN,20GP,9,1,0.285,0.247,0.444,0.706
TRN_03021,CUS_A,HAM,PUS,45HC,25,0,0.351,0.563,0.053,0.761
TRN_03022,CUS_B,RTM,SHA,40GP,6,2,0.379,0.33,0.21,0.628
TRN_03023,CUS_C,LAX,HAM,40GP,20,1,0.472,0.09,0.237,0.659
TRN_03024,CUS_D,SHA,PUS,40GP,9,3,0.411,0.289,0.335,0.728
TRN_03025,CUS_C,PUS,HAM,20GP,18,1,0.823,0.133,0.24,0.739
TRN_03026,CUS_B,HKG,RTM,20GP,16,2,0.306,0.171,0.457,0.849
TRN_03027,CUS_D,SHA,LAX,40GP,18,2,0.892,0.604,0.487,0.745
TRN_03028,CUS_C,LAX,RTM,45HC,7,0,0.422,0.397,0.241,0.915
TRN_03029,CUS_B,LAX,RTM,20GP,27,1,0.173,0.625,0.344,0.785
TRN_03030,CUS_A,PUS,PUS,45HC,26,2,0.177,0.274,0.129,0.839
TRN_03031,CUS_C,SIN,RTM,45HC,27,2,0.493,0.065,0.11,0.819
TRN_03032,CUS_A,PUS,SHA,20GP,15,0,0.243,0.121,0.044,0.758
TRN_03033,CUS_D,SGN,SHA,45HC,6,0,0.669,0.602,0.223,0.674
TRN_03034,CUS_D,HKG,HKG,40HC,17,3,0.187,0.496,0.221,0.454
TRN_03035,CUS_C,LAX,PUS,45HC,3,3,0.107,0.428,0.403,0.793
TRN_03036,CUS_B,SGN,PUS,40GP,21,1,0.151,0.535,0.299,0.9
TRN_03037,CUS_A,HAM,HAM,20GP,8,0,0.663,0.408,0.332,0.771
TRN_03038,CUS_C,LAX,SGN,40HC,6,1,0.128,0.302,0.283,0.627
